"","acc.loss","price.trend","company.rating","eps","log.shares","cap.reserve","cash","log.common.stocks","other.finance","finance.cash.flow","other.funds","inventory.diff","investing.other","options.granted","risk.free.rate","assumed.volatility","sale.investments","log.long.tax","net.tax.liability","settlement.pct","market.valuation","was.litigated"
"219",31.098,0.9799,2,0.20202380952381,20.3097964225361,4.93802875832516,67.992,-4.13516655674236,0,0.29,9.575,5.104,2.439,0,0,0,-0.479,-2.30258509299405,0.023,0,2094837217.09802,FALSE
"220",43.597,-2.22,2,0.600952380952381,20.4925898010585,4.95347923319472,52.101,-4.13516655674236,6.403,6.403,23.442,-0.158,0,2.578,2.82,63,-0.947,-2.2730262907525,0.104,0,2752521722.75132,FALSE
"221",46.822,-0.8,2,0.38652,20.4925977975418,4.96170411998539,7.313,-4.13516655674236,7.881,23.231,6.736,-2.574,-5.82,0,0,0,0.438,-2.30258509299405,0,0,1051392305.83333,FALSE
"222",55.841,0.49,3,-0.0438492063492064,20.4925977975418,4.97038952241662,7.699,-4.13516655674236,8.12,8.12,7.513,-7.251,-1.451,0,0,0,0,-2.30258509299405,0,0,969345329.166667,FALSE
"223",62.084,15.46,3,0.218690476190476,17.0319857257821,5.22616594064725,45.43,-1.40649706843741,0,-10.193,11.772,-14.607,0.038,0.476,2,33,0.334,3.97629274044596,65.038,0,921223302.083333,FALSE
"224",51.221,-1.27999999999999,3,2.66543650793651,17.0352702777965,4.86945568063348,-78.319,-1.44392347395653,0,-64.13,1.399,-38.57,0,0.024,1.1,36.1,0.3,3.61781300568008,54.376,0,1327276821.6369,FALSE
"225",40.455,-5.2377,3,3.38904,16.9793207611041,4.8805873510198,-99.3,-1.43969513784701,0,-14.999,18.766,-9.767,0,0,0,0,0.235,3.61792036517344,59.303,0,1170907289.74373,FALSE
"226",54.45,18.98,3,2.54150793650794,17.0082092720944,5.08915684539785,42.683,-1.41058705368894,0,-11.686,19.244,4.26,0,0,0,0,0,3.63064104552485,48.599,0,1465505770.63492,FALSE
"227",0.011,-2.91,3,-1.30111111111111,17.039079953949,5.56920672735932,-8.269,-3.68887945411394,-0.719,11.185,14.463,-3.065,0.084,1.025,2.03,70,0.415,-2.30258509299405,-0.155,0,220229155.881283,FALSE
"228",-0.025,-4.94,3,-1.16638888888889,17.0494726456647,5.58383459742031,15.841,-3.64965874096066,-0.234,1.818,4.373,-2.267,-0.269,0.506,2.28,74,0.252,-2.30258509299405,-0.187,0,80327750.2380952,FALSE
"229",1.412,-0.31,2,-0.113968253968254,18.8166910846389,4.7883164026566,-0.357,0.429832464556459,0,1.249,2.701,0.037,0,4.445,0.65,101,-0.005,-2.30258509299405,0,0,46433896.3293651,FALSE
"230",0,-0.06,2,-0.0407142857142857,18.9411507583301,4.82932922152363,-0.32,0.565881829514069,0,2.534,4.501,0,0,5.135,0.88,107,-0.03,-2.30258509299405,0,0,34785258.9391534,FALSE
"231",-0.654,0.07,2,-0.02844,19.0182491226323,4.8496289455611,-0.434,0.615185639090233,0,0.958,1.859,0,0,3.12,1.16,109,-0.001,-2.30258509299405,0,0,30325186.2246667,FALSE
"232",0,-0.05,2,-0.0338095238095238,19.1080180241235,4.90342120978911,0.558,0.738598443463863,0,3.246,6.297,0,-0.001,0.18,0.73,116.5,0,-2.30258509299405,0,0,44790679.8587963,FALSE
"233",0,-0.01,2,-0.0681746031746032,16.1276247081125,6.28990293739933,0,-6.90775527898214,0,0,0,0,0,0,0,0,0,-2.30258509299405,0,0,18668717.037037,FALSE
"234",0,0.05,2,-0.09384,16.1322943703581,6.29036656490334,0,-6.90775527898214,0,0,0,0,0,0,0,0,0,-2.30258509299405,0,0,20057782.5,FALSE
"235",0,0.8,3,0.0592857142857143,16.3516420474159,3.50065048285551,0.73,-2.06356819252355,0,-0.23,0.157,0.548,0,0.762,2.45,84,0,-0.168418651624963,1.1,0,19967054.1666667,FALSE
"236",0,-0.0499999999999998,2,0.0484126984126984,16.3595000253527,3.51360302204662,-0.661,-2.04794287462046,0,-0.107,0.102,-1.614,0,0.124,2.45,82,0,0.257738196078709,1.481,0,26468534.2261905,FALSE
"237",0,0.15,2,-0.04708,16.3706936107157,3.52111147832749,-0.836,-2.04794287462046,0,0.301,0.255,0.681,0,0,0,0,0,0.92900950428193,2.787,0,22110504.18,FALSE
"238",0,1.44,2,-0.0624206349206349,16.3762888353912,3.53453292177549,1.264,-2.02495335639577,0,-0.506,0.131,0.274,0,0.231,1.62,53,0,0.655964389432229,2.476,0,20972340,FALSE
"239",0,0.0025,4,-0.0264285714285714,19.0717727170204,2.92573890173346,0.913,-1.34323487165944,0,1.563,0.647,0,0,0,0,0,0,-2.30258509299405,0,0,4418547.62847222,FALSE
"240",0,-0.007,4,-0.00884,19.4153368637393,3.15350495742653,-0.978,-1.30195321268614,0,1.048,1.639,0,0,0,0,0,0,-2.30258509299405,0,0,8559762.438,FALSE
"241",4.906,2.45,3,-0.411190476190476,17.388225309072,6.32560728684267,-47.637,-1.01887732064926,0,0.933,5.814,-25.3,0,0.716,1.8,74,0.504,1.16471209037263,3.105,0,213589824.285714,FALSE
"242",6.48,-1.005,3,0.529047619047619,17.4041978853364,6.33466410447862,-6.97,-0.999672340813206,0,1.462,3.628,-50.95,0,0.476,0.7,74,0.503,2.59912779387802,13.352,0,231654190.271164,FALSE
"243",5.181,8.5,3,2.395,17.4394127813883,6.35878462996979,202.654,-0.931404369684203,0,7.827,8.292,7.004,139.225,0.36,0.56,74.8,-138.94,2.31658661262986,10.041,0,423251774.666667,FALSE
"244",0.853,8.89,3,2.38575396825397,17.494540073011,6.37304330084558,-60.432,-0.903868211875598,0,-0.093,10.133,-10.78,-13.768,0.346,0.98,50.45,0.042,2.96041592842642,28.401,0,876193568.783069,FALSE
"245",0,0.54,2,-0.119126984126984,17.0932965947112,0,8.514,-Inf,0,9.178,1.103,-0.002,0,0,0,0,0,-2.30258509299405,0,0,16418442.5,FALSE
"246",-0.04,4.35,2,-0.315634920634921,17.1336568201231,5.29706658464638,-6.475,-4.50986000618377,0,0.144,0.937,-0.103,0,0.533,1.6,69.5,0.008,-2.30258509299405,0,0,84895752.5135582,FALSE
